"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Legs","Jun 17, 2026, 5:23 PM","Jun 17, 2026, 7:13 PM","","Leg Press (Machine)",,"",2,"normal",180,15,,,
"Legs","Jun 17, 2026, 5:23 PM","Jun 17, 2026, 7:13 PM","","Leg Press (Machine)",,"",3,"normal",200,15,,,
"Legs","Jun 17, 2026, 5:23 PM","Jun 17, 2026, 7:13 PM","","Standing Calf Raise (Smith)",,"",0,"normal",55,18,,,
"Legs","Jun 17, 2026, 5:23 PM","Jun 17, 2026, 7:13 PM","","Standing Calf Raise (Smith)",,"",1,"normal",60,18,,,
"Legs","Jun 17, 2026, 5:23 PM","Jun 17, 2026, 7:13 PM","","Standing Calf Raise (Smith)",,"",2,"normal",60,18,,,
"Pull","Jun 16, 2026, 5:28 PM","Jun 16, 2026, 7:09 PM","","Stretching",,"",0,"normal",,,,390,
"Pull","Jun 16, 2026, 5:28 PM","Jun 16, 2026, 7:09 PM","","Pull Up",,"",0,"normal",,20,,,
"Pull","Jun 16, 2026, 5:28 PM","Jun 16, 2026, 7:09 PM","","Pull Up (Weighted)",,"",0,"normal",10,7,,,
"Pull","Jun 16, 2026, 5:28 PM","Jun 16, 2026, 7:09 PM","","Pull Up (Weighted)",,"",1,"normal",10,8,,,
"Pull","Jun 16, 2026, 5:28 PM","Jun 16, 2026, 7:09 PM","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",30,15,,,
"Pull","Jun 16, 2026, 5:28 PM","Jun 16, 2026, 7:09 PM","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",40,12,,,
"Pull","Jun 16, 2026, 5:28 PM","Jun 16, 2026, 7:09 PM","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",40,14,,,
"Pull","Jun 16, 2026, 5:28 PM","Jun 16, 2026, 7:09 PM","","Chest Supported Incline Row (Dumbbell)",,"Machine",0,"normal",35,15,,,
"Pull","Jun 16, 2026, 5:28 PM","Jun 16, 2026, 7:09 PM","","Chest Supported Incline Row (Dumbbell)",,"Machine",1,"normal",45,15,,,
"Pull","Jun 16, 2026, 5:28 PM","Jun 16, 2026, 7:09 PM","","Chest Supported Incline Row (Dumbbell)",,"Machine",2,"normal",50,12,,,
"Pull","Jun 16, 2026, 5:28 PM","Jun 16, 2026, 7:09 PM","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",65,12,,,
"Pull","Jun 16, 2026, 5:28 PM","Jun 16, 2026, 7:09 PM","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",65,10,,,
"Pull","Jun 16, 2026, 5:28 PM","Jun 16, 2026, 7:09 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",30,15,,,
"Pull","Jun 16, 2026, 5:28 PM","Jun 16, 2026, 7:09 PM","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",35,15,,,
"Pull","Jun 16, 2026, 5:28 PM","Jun 16, 2026, 7:09 PM","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",40,15,,,
"Pull","Jun 16, 2026, 5:28 PM","Jun 16, 2026, 7:09 PM","","Behind the Back Curl (Cable)",,"",0,"normal",40,15,,,
"Pull","Jun 16, 2026, 5:28 PM","Jun 16, 2026, 7:09 PM","","Behind the Back Curl (Cable)",,"",1,"normal",50,15,,,
"Pull","Jun 16, 2026, 5:28 PM","Jun 16, 2026, 7:09 PM","","Behind the Back Curl (Cable)",,"",2,"normal",50,15,,,
"Pull","Jun 16, 2026, 5:28 PM","Jun 16, 2026, 7:09 PM","","Cross Body Hammer Curl",,"",0,"normal",25,12,,,
"Pull","Jun 16, 2026, 5:28 PM","Jun 16, 2026, 7:09 PM","","Cross Body Hammer Curl",,"",1,"normal",35,12,,,
"Pull","Jun 16, 2026, 5:28 PM","Jun 16, 2026, 7:09 PM","","Cross Body Hammer Curl",,"",2,"normal",40,10,,,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Stretching",,"",0,"normal",,,,372,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Chest Fly (Machine)",,"",0,"normal",60,18,,,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Chest Fly (Machine)",,"",1,"normal",82.5,12,,,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Chest Fly (Machine)",,"",2,"normal",75,15,,,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Chest Fly (Machine)",,"",3,"normal",90,10,,,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Incline Bench Press (Dumbbell)",,"",0,"normal",45,15,,,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",50,15,,,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Incline Bench Press (Dumbbell)",,"",2,"normal",60,10,,,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Cable Fly Crossovers",,"",0,"normal",50,18,,,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Cable Fly Crossovers",,"",1,"normal",60,15,,,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Cable Fly Crossovers",,"",2,"normal",60,15,,,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Lateral Raise (Dumbbell)",,"",0,"normal",20,15,,,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Lateral Raise (Dumbbell)",,"",1,"normal",25,12,,,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Lateral Raise (Dumbbell)",,"",2,"normal",25,12,,,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Triceps Pushdown",,"",0,"normal",45,15,,,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Triceps Pushdown",,"",1,"normal",50,15,,,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Triceps Pushdown",,"",2,"normal",55,15,,,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Triceps Extension (Cable)",,"",0,"normal",20,30,,,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Triceps Extension (Cable)",,"",1,"normal",20,28,,,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Triceps Extension (Cable)",,"",2,"normal",20,30,,,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Plank",,"",0,"normal",,,,101,
"Push","Jun 15, 2026, 5:42 PM","Jun 15, 2026, 7:06 PM","","Plank",,"",1,"normal",,,,91,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Stretching",,"",0,"normal",,,,600,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Jumping Jack",,"",0,"normal",,50,,,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Deadlift (Barbell)",,"130 failed",0,"warmup",60,9,,,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Deadlift (Barbell)",,"130 failed",1,"normal",110,2,,,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Deadlift (Barbell)",,"130 failed",2,"normal",120,1,,,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Leg Extension (Machine)",,"",0,"warmup",50,15,,,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Leg Extension (Machine)",,"",1,"normal",60,15,,,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Leg Extension (Machine)",,"",2,"normal",80,20,,,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Leg Extension (Machine)",,"",3,"dropset",60,15,,,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Seated Leg Curl (Machine)",,"",0,"warmup",50,12,,,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Seated Leg Curl (Machine)",,"",1,"normal",70,12,,,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Seated Leg Curl (Machine)",,"",2,"normal",70,10,,,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Hip Adduction (Machine)",,"",0,"normal",70,12,,,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Hip Adduction (Machine)",,"",1,"normal",80,15,,,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Dragon Flag",,"",0,"normal",,20,,,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Dragon Flag",,"",1,"normal",,20,,,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Dragon Flag",,"",2,"normal",,20,,,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Cable Crunch",,"",0,"normal",50,20,,,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Cable Crunch",,"",1,"normal",55,20,,,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Cable Crunch",,"",2,"normal",50,20,,,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Russian Twist (Bodyweight)",,"Hanging",0,"normal",,20,,,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Russian Twist (Bodyweight)",,"Hanging",1,"normal",,24,,,
"Legs & Abs (with DL)","Jun 13, 2026, 5:40 PM","Jun 13, 2026, 7:38 PM","","Cable Twist (Up to down)",,"",0,"normal",25,30,,,
"Chest & Back","Jun 12, 2026, 6:16 PM","Jun 12, 2026, 7:29 PM","","Stretching",,"",0,"normal",,,,298,
"Chest & Back","Jun 12, 2026, 6:16 PM","Jun 12, 2026, 7:29 PM","","Pull Up",,"",0,"normal",,20,,,
"Chest & Back","Jun 12, 2026, 6:16 PM","Jun 12, 2026, 7:29 PM","","Pull Up (Weighted)",,"",0,"normal",10,10,,,
"Chest & Back","Jun 12, 2026, 6:16 PM","Jun 12, 2026, 7:29 PM","","Chest Fly (Machine)",,"",0,"normal",60,15,,,
"Chest & Back","Jun 12, 2026, 6:16 PM","Jun 12, 2026, 7:29 PM","","Chest Fly (Machine)",,"",1,"normal",82.5,15,,,
"Chest & Back","Jun 12, 2026, 6:16 PM","Jun 12, 2026, 7:29 PM","","Chest Fly (Machine)",,"",2,"normal",82.5,15,,,
"Chest & Back","Jun 12, 2026, 6:16 PM","Jun 12, 2026, 7:29 PM","","Incline Bench Press (Dumbbell)",,"",0,"warmup",40,15,,,
"Chest & Back","Jun 12, 2026, 6:16 PM","Jun 12, 2026, 7:29 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",50,15,,,
"Chest & Back","Jun 12, 2026, 6:16 PM","Jun 12, 2026, 7:29 PM","","Incline Bench Press (Dumbbell)",,"",2,"normal",60,12,,,
"Chest & Back","Jun 12, 2026, 6:16 PM","Jun 12, 2026, 7:29 PM","","Chest Supported Incline Row (Dumbbell)",,"Dumbell - Upper Back",0,"normal",25,15,,,
"Chest & Back","Jun 12, 2026, 6:16 PM","Jun 12, 2026, 7:29 PM","","Chest Supported Incline Row (Dumbbell)",,"Dumbell - Upper Back",1,"normal",30,12,,,
"Chest & Back","Jun 12, 2026, 6:16 PM","Jun 12, 2026, 7:29 PM","","Chest Supported Incline Row (Dumbbell)",,"Dumbell - Upper Back",2,"normal",30,15,,,
"Chest & Back","Jun 12, 2026, 6:16 PM","Jun 12, 2026, 7:29 PM","","Single Arm Lat Pulldown",,"Cable",0,"warmup",30,30,,,
"Chest & Back","Jun 12, 2026, 6:16 PM","Jun 12, 2026, 7:29 PM","","Single Arm Lat Pulldown",,"Cable",1,"normal",45,24,,,
"Chest & Back","Jun 12, 2026, 6:16 PM","Jun 12, 2026, 7:29 PM","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",65,12,,,
"Chest & Back","Jun 12, 2026, 6:16 PM","Jun 12, 2026, 7:29 PM","","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",65,10,,,
"Chest & Back","Jun 12, 2026, 6:16 PM","Jun 12, 2026, 7:29 PM","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",35,12,,,
"Chest & Back","Jun 12, 2026, 6:16 PM","Jun 12, 2026, 7:29 PM","","Push Up",,"",0,"normal",,50,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Stretching",,"",0,"normal",,,,205,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Chin Up",,"",0,"normal",,13,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Diamond Push Up",,"",0,"normal",,30,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Seated Incline Curl (Dumbbell)",,"",0,"normal",20,15,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Seated Incline Curl (Dumbbell)",,"",1,"normal",25,12,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Seated Incline Curl (Dumbbell)",,"",2,"normal",25,12,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Triceps Pushdown",,"V bar",0,"normal",45,15,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Triceps Pushdown",,"V bar",1,"normal",50,15,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Triceps Pushdown",,"V bar",2,"normal",55,16,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Bicep Curl (Cable)",,"",0,"normal",40,15,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Bicep Curl (Cable)",,"",1,"normal",50,12,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Bicep Curl (Cable)",,"",2,"normal",50,12,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Overhead Triceps Extension (Cable)",,"Rope",0,"warmup",30,15,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Overhead Triceps Extension (Cable)",,"Rope",1,"normal",40,15,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Overhead Triceps Extension (Cable)",,"Rope",2,"normal",45,15,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Cross Body Hammer Curl",,"",0,"normal",25,12,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Cross Body Hammer Curl",,"",1,"normal",35,10,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Cross Body Hammer Curl",,"",2,"normal",35,12,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Seated Wrist Extension (Barbell)",,"",0,"normal",15,15,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Seated Wrist Extension (Barbell)",,"",1,"normal",15,25,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Seated Wrist Extension (Barbell)",,"",2,"normal",15,25,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Seated Palms Up Wrist Curl",,"Machine",0,"normal",25,25,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Seated Palms Up Wrist Curl",,"Machine",1,"normal",25,20,,,
"Arms","Jun 11, 2026, 5:53 PM","Jun 11, 2026, 7:30 PM","","Seated Palms Up Wrist Curl",,"Machine",2,"normal",30,15,,,
"Legs","Jun 10, 2026, 5:37 PM","Jun 10, 2026, 7:18 PM","","Stretching",,"",0,"normal",,,,288,
"Legs","Jun 10, 2026, 5:37 PM","Jun 10, 2026, 7:18 PM","","Lunge (Barbell)",,"Walking",0,"normal",20,24,,,
"Legs","Jun 10, 2026, 5:37 PM","Jun 10, 2026, 7:18 PM","","Lunge (Barbell)",,"Walking",1,"normal",25,24,,,
"Legs","Jun 10, 2026, 5:37 PM","Jun 10, 2026, 7:18 PM","","Leg Extension (Machine)",,"",0,"normal",45,15,,,
"Legs","Jun 10, 2026, 5:37 PM","Jun 10, 2026, 7:18 PM","","Leg Extension (Machine)",,"",1,"normal",60,15,,,
"Legs","Jun 10, 2026, 5:37 PM","Jun 10, 2026, 7:18 PM","","Leg Extension (Machine)",,"",2,"normal",60,15,,,
"Legs","Jun 10, 2026, 5:37 PM","Jun 10, 2026, 7:18 PM","","Seated Leg Curl (Machine)",,"",0,"normal",55,12,,,
"Legs","Jun 10, 2026, 5:37 PM","Jun 10, 2026, 7:18 PM","","Seated Leg Curl (Machine)",,"",1,"normal",60,12,,,
"Legs","Jun 10, 2026, 5:37 PM","Jun 10, 2026, 7:18 PM","","Seated Leg Curl (Machine)",,"",2,"normal",60,12,,,
"Legs","Jun 10, 2026, 5:37 PM","Jun 10, 2026, 7:18 PM","","Seated Leg Curl (Machine)",,"",3,"normal",70,11,,,
"Legs","Jun 10, 2026, 5:37 PM","Jun 10, 2026, 7:18 PM","","Hip Adduction (Machine)",0,"",0,"normal",70,15,,,
"Legs","Jun 10, 2026, 5:37 PM","Jun 10, 2026, 7:18 PM","","Hip Adduction (Machine)",0,"",1,"normal",80,12,,,
"Legs","Jun 10, 2026, 5:37 PM","Jun 10, 2026, 7:18 PM","","Hip Abduction (Machine)",0,"",0,"normal",60,15,,,
"Legs","Jun 10, 2026, 5:37 PM","Jun 10, 2026, 7:18 PM","","Hip Abduction (Machine)",0,"",1,"normal",60,15,,,
"Legs","Jun 10, 2026, 5:37 PM","Jun 10, 2026, 7:18 PM","","Leg Press (Machine)",,"",0,"normal",100,15,,,
"Legs","Jun 10, 2026, 5:37 PM","Jun 10, 2026, 7:18 PM","","Leg Press (Machine)",,"",1,"normal",130,15,,,
"Legs","Jun 10, 2026, 5:37 PM","Jun 10, 2026, 7:18 PM","","Leg Press (Machine)",,"",2,"normal",150,15,,,
"Legs","Jun 10, 2026, 5:37 PM","Jun 10, 2026, 7:18 PM","","Standing Calf Raise (Smith)",,"",0,"warmup",35,20,,,
"Legs","Jun 10, 2026, 5:37 PM","Jun 10, 2026, 7:18 PM","","Standing Calf Raise (Smith)",,"",1,"normal",55,18,,,
"Legs","Jun 10, 2026, 5:37 PM","Jun 10, 2026, 7:18 PM","","Standing Calf Raise (Smith)",,"",2,"normal",55,20,,,
"Pull","Jun 9, 2026, 8:02 PM","Jun 9, 2026, 8:53 PM","quickest yet 😋","Stretching",,"",0,"normal",,,,188,
"Pull","Jun 9, 2026, 8:02 PM","Jun 9, 2026, 8:53 PM","quickest yet 😋","Pull Up",,"",0,"normal",,20,,,
"Pull","Jun 9, 2026, 8:02 PM","Jun 9, 2026, 8:53 PM","quickest yet 😋","Pull Up",,"",1,"normal",,18,,,
"Pull","Jun 9, 2026, 8:02 PM","Jun 9, 2026, 8:53 PM","quickest yet 😋","Chest Supported Incline Row (Dumbbell)",,"Machine",0,"normal",40,12,,,
"Pull","Jun 9, 2026, 8:02 PM","Jun 9, 2026, 8:53 PM","quickest yet 😋","Chest Supported Incline Row (Dumbbell)",,"Machine",1,"normal",50,12,,,
"Pull","Jun 9, 2026, 8:02 PM","Jun 9, 2026, 8:53 PM","quickest yet 😋","Chest Supported Incline Row (Dumbbell)",,"Machine",2,"normal",50,10,,,
"Pull","Jun 9, 2026, 8:02 PM","Jun 9, 2026, 8:53 PM","quickest yet 😋","Straight Arm Lat Pulldown (Cable)",,"Standing",0,"normal",30,18,,,
"Pull","Jun 9, 2026, 8:02 PM","Jun 9, 2026, 8:53 PM","quickest yet 😋","Straight Arm Lat Pulldown (Cable)",,"Standing",1,"normal",35,12,,,
"Pull","Jun 9, 2026, 8:02 PM","Jun 9, 2026, 8:53 PM","quickest yet 😋","Straight Arm Lat Pulldown (Cable)",,"Standing",2,"normal",35,12,,,
"Pull","Jun 9, 2026, 8:02 PM","Jun 9, 2026, 8:53 PM","quickest yet 😋","Rear Delt Reverse Fly (Machine)",,"",0,"normal",45,15,,,
"Pull","Jun 9, 2026, 8:02 PM","Jun 9, 2026, 8:53 PM","quickest yet 😋","Rear Delt Reverse Fly (Machine)",,"",1,"normal",52.5,12,,,
"Pull","Jun 9, 2026, 8:02 PM","Jun 9, 2026, 8:53 PM","quickest yet 😋","Rear Delt Reverse Fly (Machine)",,"",2,"normal",52.5,12,,,
"Pull","Jun 9, 2026, 8:02 PM","Jun 9, 2026, 8:53 PM","quickest yet 😋","Iso-Lateral Row (Machine)",,"",0,"warmup",40,12,,,
"Pull","Jun 9, 2026, 8:02 PM","Jun 9, 2026, 8:53 PM","quickest yet 😋","Iso-Lateral Row (Machine)",,"",1,"normal",60,12,,,
"Pull","Jun 9, 2026, 8:02 PM","Jun 9, 2026, 8:53 PM","quickest yet 😋","Iso-Lateral Row (Machine)",,"",2,"normal",60,12,,,
"Pull","Jun 9, 2026, 8:02 PM","Jun 9, 2026, 8:53 PM","quickest yet 😋","Behind the Back Curl (Cable)",,"",0,"normal",40,12,,,
"Pull","Jun 9, 2026, 8:02 PM","Jun 9, 2026, 8:53 PM","quickest yet 😋","Behind the Back Curl (Cable)",,"",1,"normal",40,12,,,
"Pull","Jun 9, 2026, 8:02 PM","Jun 9, 2026, 8:53 PM","quickest yet 😋","Hammer Curl (Cable)",,"",0,"normal",35,15,,,
"Pull","Jun 9, 2026, 8:02 PM","Jun 9, 2026, 8:53 PM","quickest yet 😋","Hammer Curl (Cable)",,"",1,"normal",40,15,,,
"Pull","Jun 9, 2026, 8:02 PM","Jun 9, 2026, 8:53 PM","quickest yet 😋","Bicep Curl (Dumbbell)",,"",0,"normal",25,10,,,
"Pull","Jun 9, 2026, 8:02 PM","Jun 9, 2026, 8:53 PM","quickest yet 😋","Bicep Curl (Dumbbell)",,"",1,"normal",25,12,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Stretching",,"",0,"normal",,,,374,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Push Up",,"",0,"normal",,35,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Cable Fly Crossovers",,"",0,"normal",50,15,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Cable Fly Crossovers",,"",1,"normal",60,12,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Cable Fly Crossovers",,"",2,"normal",50,18,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Incline Bench Press (Smith Machine)",,"",0,"warmup",40,12,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Incline Bench Press (Smith Machine)",,"",1,"normal",50,12,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Incline Bench Press (Smith Machine)",,"",2,"normal",50,11,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Bench Press (Dumbbell)",,"Elbows tucked in",0,"normal",45,12,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Bench Press (Dumbbell)",,"Elbows tucked in",1,"normal",45,12,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Triceps Extension (Cable)",,"",0,"normal",10,30,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Triceps Extension (Cable)",,"",1,"normal",20,28,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Triceps Extension (Cable)",,"",2,"normal",20,28,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Triceps Rope Pushdown",,"",0,"normal",30,15,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Triceps Rope Pushdown",,"",1,"normal",30,15,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Triceps Rope Pushdown",,"",2,"normal",30,15,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",15,30,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",15,30,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",15,30,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Reverse Curl (Barbell)",0,"",0,"normal",1,15,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Reverse Curl (Barbell)",0,"",1,"normal",20,15,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Behind the Back Wrist Curl (Barbell)",0,"",0,"normal",25,28,,,
"Push","Jun 8, 2026, 5:38 PM","Jun 8, 2026, 7:21 PM","","Behind the Back Wrist Curl (Barbell)",0,"",1,"normal",30,24,,,
"Misc.","Jun 6, 2026, 5:19 PM","Jun 6, 2026, 6:59 PM","","Stretching",,"",0,"normal",,,,411,
"Misc.","Jun 6, 2026, 5:19 PM","Jun 6, 2026, 6:59 PM","","Single Arm Lateral Raise (Cable)",,"",0,"warmup",10,24,,,
"Misc.","Jun 6, 2026, 5:19 PM","Jun 6, 2026, 6:59 PM","","Single Arm Lateral Raise (Cable)",,"",1,"normal",20,24,,,
"Misc.","Jun 6, 2026, 5:19 PM","Jun 6, 2026, 6:59 PM","","Single Arm Lateral Raise (Cable)",,"",2,"normal",20,24,,,
"Misc.","Jun 6, 2026, 5:19 PM","Jun 6, 2026, 6:59 PM","","Shoulder Press (Machine Plates)",,"",0,"warmup",20,15,,,
"Misc.","Jun 6, 2026, 5:19 PM","Jun 6, 2026, 6:59 PM","","Shoulder Press (Machine Plates)",,"",1,"normal",50,15,,,
"Misc.","Jun 6, 2026, 5:19 PM","Jun 6, 2026, 6:59 PM","","Shoulder Press (Machine Plates)",,"",2,"normal",55,12,,,
"Misc.","Jun 6, 2026, 5:19 PM","Jun 6, 2026, 6:59 PM","","Face Pull",,"",0,"normal",45,15,,,
"Misc.","Jun 6, 2026, 5:19 PM","Jun 6, 2026, 6:59 PM","","Face Pull",,"",1,"normal",55,15,,,
